x,y,edge_id,subtype,method,type,ai,info,info_bits,info_cond,cplx,n_xy_ai,info_shifted,info_shifted_bits,ort_inferred,is_causal,sign,partial_correlation,p_y2x,p_x2y,weight
nt5e,wfdc2,nt5e---wfdc2,lumb,MIIC,P,NA,18.627726,0.0582952883367428,18.627726,10.351093,461,8.276633,0.0259016429161777,1,FALSE,-,-0.226384165883507,0.5,0.5,NA
birc6,sf3b1,birc6---sf3b1,lumb,MIIC,P,NA,18.641823,0.0583394047618868,18.641823,10.365331,461,8.276492,0.0259012016580416,1,FALSE,-,-0.262490544970421,0.5,0.5,NA
epcam,prkcq,epcam---prkcq,lumb,MIIC,P,setd2 [40%],24.226565,0.0758168008313972,16.667244,8.402421,461,8.264823,0.0258646836354122,1,FALSE,+,0.220810699846267,0.141024743797133,0.5,NA
arid1a,smad1,arid1a---smad1,lumb,MIIC,P,NA,30.866904,0.096597677501943,30.866904,22.606207,461,8.260697,0.0258517713583218,1,FALSE,+,0.340096167413681,0.5,0.5,NA
dll3,ncor1,dll3---ncor1,lumb,MIIC,P,NA,18.639763,0.0583329580118126,18.639763,10.381909,461,8.257854,0.0258428742173212,1,FALSE,-,-0.19125976671199,0.5,0.5,NA
ptk2,slc19a1,ptk2---slc19a1,lumb,MIIC,P,src [27%],34.019723,0.106464394066196,21.565627,13.357246,461,8.208381,0.0256880489423583,2,TRUE,+,0.249334540481109,6.62748904505102e-4,0.986628553123054,NA
psen2,thada,psen2---thada,lumb,MIIC,P,NA,18.037034,0.0564467234363246,18.037034,9.855771,461,8.181263,0.0256031834236624,-2,FALSE,+,0.19960253200969,0.998376452885662,0.5,NA
hsd17b7,pik3r1,hsd17b7---pik3r1,lumb,MIIC,P,NA,23.717033,0.0742222253659434,23.717033,15.536499,461,8.180534,0.0256009020252138,1,FALSE,+,0.246384299561013,0.5,0.5,NA
mapt,nrip1,mapt---nrip1,lumb,MIIC,P,NA,23.575623,0.0737796841387588,23.575623,15.428645,461,8.146978,0.0254958888477906,1,FALSE,+,0.245409965301746,0.5,0.5,NA
serpini1,st7,serpini1---st7,lumb,MIIC,P,NA,29.950509,0.0937298282134496,29.950509,21.834186,461,8.116323,0.025399954321807,1,FALSE,+,0.268149082703864,0.5,0.5,NA
nr1i2,smad2,nr1i2---smad2,lumb,MIIC,P,NA,18.463198,0.0577803995521714,18.463198,10.348856,461,8.114342,0.0253937548014686,1,FALSE,+,0.265640343560095,0.5,0.5,NA
ncor2,nrip1,ncor2---nrip1,lumb,MIIC,P,NA,18.511688,0.0579321485381426,18.511688,10.400369,461,8.111319,0.0253842943522092,1,FALSE,+,0.271255227099337,0.5,0.5,NA
cxcr1,rasgef1b,cxcr1---rasgef1b,lumb,MIIC,P,NA,18.468529,0.0577970828651063,18.468529,10.380847,461,8.087682,0.0253103225893426,1,FALSE,+,0.268977372670325,0.5,0.5,NA
akr1c4,mapk14,akr1c4---mapk14,lumb,MIIC,P,NA,18.307196,0.0572921928021307,18.307196,10.223255,461,8.083941,0.0252986151660281,1,FALSE,+,0.178815931418556,0.5,0.5,NA
asxl2,nfkb1,asxl2---nfkb1,lumb,MIIC,P,NA,18.381987,0.0575262505132004,18.381987,10.301575,461,8.080412,0.0252875711946631,1,FALSE,+,0.259267130021452,0.5,0.5,NA
cdh1,runx1,cdh1---runx1,lumb,MIIC,P,NA,18.438097,0.0577018462154657,18.438097,10.383852,461,8.054245,0.0252056818212684,-2,FALSE,-,-0.268985149165939,0.99948218338676,0.5,NA
adam17,chd1,adam17---chd1,lumb,MIIC,P,NA,18.152731,0.0568087960787231,18.152731,10.124131,461,8.0286,0.0251254260418246,1,FALSE,-,-0.241851319804588,0.5,0.5,NA
map2k2,nfkb2,map2k2---nfkb2,lumb,MIIC,P,NA,23.613149,0.0738971213927813,23.613149,15.597428,461,8.015721,0.0250851213358992,1,FALSE,+,0.28077379990733,0.5,0.5,NA
ackr3,pdgfra,ackr3---pdgfra,lumb,MIIC,P,hsd17b6 [62%],50.069241,0.15669120540515,15.596095,7.607182,461,7.988913,0.0250012259592047,1,FALSE,+,0.172182759966725,0.5,0.5,NA
asxl2,map2k2,asxl2---map2k2,lumb,MIIC,P,maml1 [61%],36.366972,0.113810087107479,14.163185,6.174947,461,7.988238,0.0249991135532338,-2,TRUE,+,0.248665032697742,0.997817212033128,0.0815238934036945,NA
pik3r1,tgfb3,pik3r1---tgfb3,lumb,MIIC,P,NA,18.26564,0.0571621437020891,18.26564,10.32037,461,7.94527,0.02486464561285,1,FALSE,+,0.278064192157884,0.5,0.5,NA
fas,palb2,fas---palb2,lumb,MIIC,P,NA,18.059728,0.0565177440898125,18.059728,10.140506,461,7.919222,0.0247831286488043,2,FALSE,-,-0.167832222864485,0.5,0.990890251389134,NA
casp9,eif5a2,casp9---eif5a2,lumb,MIIC,P,NA,23.504993,0.073558648236941,23.504993,15.605523,461,7.89947,0.0247213149558593,2,FALSE,-,-0.238286149017931,0.5,0.958574268348688,NA
pdgfrb,vegfb,pdgfrb---vegfb,lumb,MIIC,P,NA,23.423772,0.0733044679030667,23.423772,15.545095,461,7.878677,0.0246562434634836,1,FALSE,+,0.276247073152304,0.5,0.5,NA
kmt2d,maml1,kmt2d---maml1,lumb,MIIC,P,NA,18.268175,0.0571700769600689,18.268175,10.403438,461,7.864737,0.0246126183683209,1,FALSE,-,-0.262970027927963,0.5,0.5,NA
asxl2,smarcd1,asxl2---smarcd1,lumb,MIIC,P,tnk2 [58%],34.421445,0.107721579179462,17.089276,9.246374,461,7.842902,0.0245442859470242,1,FALSE,+,0.269028356962999,0.5,0.5,NA
hsd17b10,zfp36l1,hsd17b10---zfp36l1,lumb,MIIC,P,NA,18.1161,0.0566941597185435,18.1161,10.288979,461,7.827121,0.0244948994601689,1,FALSE,-,-0.285291740910053,0.5,0.5,NA
bche,map2k2,bche---map2k2,lumb,MIIC,P,NA,18.171238,0.0568667135562106,18.171238,10.398562,461,7.772676,0.0243245143592986,1,FALSE,-,-0.293318627451134,0.5,0.110270074185963,NA
eif4e,smad1,eif4e---smad1,lumb,MIIC,P,NA,17.97042,0.0562382555676613,17.97042,10.198095,461,7.772325,0.0243234159081937,1,FALSE,+,0.218205106354237,0.5,0.5,NA
ar,ncor2,ar---ncor2,lumb,MIIC,P,eif4e [6%],18.679075,0.0584559845355597,14.749903,6.993222,461,7.756681,0.0242744581615133,1,FALSE,+,0.249650023016329,0.5,0.118264498604914,NA
hdac1,mapk9,hdac1---mapk9,lumb,MIIC,P,NA,23.515893,0.0735927596815086,23.515893,15.772748,461,7.743145,0.0242320973804429,1,FALSE,-,-0.272837648036579,0.5,0.5,NA
bmf,maml1,bmf---maml1,lumb,MIIC,P,asxl2 [42%],29.046924,0.0909020676960491,17.148149,9.405296,461,7.742853,0.0242311835692673,1,FALSE,+,0.285408653256402,0.5,0.5,NA
rps6kb2,vegfb,rps6kb2---vegfb,lumb,MIIC,P,NA,17.722418,0.0554621357075082,17.722418,10.009349,461,7.713069,0.0241379748293588,1,FALSE,+,0.189490257988745,0.5,0.5,NA
ncoa3,rps6kb2,ncoa3---rps6kb2,lumb,MIIC,P,NA,18.095258,0.0566289348811417,18.095258,10.426569,461,7.668689,0.0239990880486329,1,FALSE,+,0.215454676930418,0.5,0.5,NA
bmf,nr2f1,bmf---nr2f1,lumb,MIIC,P,NA,18.019274,0.0563911436881116,18.019274,10.368649,461,7.650625,0.0239425569353604,1,FALSE,+,0.27431109042486,0.5,0.5,NA
rab25,sox9,rab25---sox9,lumb,MIIC,P,NA,18.004528,0.0563449962237451,18.004528,10.411995,461,7.592533,0.0237607585832664,1,FALSE,+,0.282833468005183,0.5,0.5,NA
frmd3,mmp14,frmd3---mmp14,lumb,MIIC,P,NA,17.897287,0.0560093865515543,17.897287,10.336484,461,7.560803,0.0236614598551809,1,FALSE,-,-0.213967959189189,0.5,0.5,NA
arid1a,mapt,arid1a---mapt,lumb,MIIC,P,NA,17.880835,0.0559579001766894,17.880835,10.334106,461,7.546729,0.0236174154083144,1,FALSE,+,0.25440695809383,0.5,0.5,NA
nras,rad51c,nras---rad51c,lumb,MIIC,P,NA,17.930684,0.0561139021400154,17.930684,10.388002,461,7.542682,0.0236047503609598,2,FALSE,+,0.228224389188745,0.5,0.994527509551526,NA
erbb2,notch3,erbb2---notch3,lumb,MIIC,P,NA,23.312058,0.0729548600206418,23.312058,15.790033,461,7.522025,0.0235401044792686,2,FALSE,+,0.341744038249907,0.5,0.969982460673724,NA
akt1,tubb4b,akt1---tubb4b,lumb,MIIC,P,NA,20.572353,0.0643809797234646,20.572353,13.068105,461,7.504248,0.02348447152972,1,FALSE,+,0.320952768965285,0.5,0.5,NA
ccnd1,mapk3,ccnd1---mapk3,lumb,MIIC,P,NA,17.66884,0.0552944638747517,17.66884,10.165451,461,7.503389,0.0234817832975289,1,FALSE,+,0.29726202272017,0.5,0.5,NA
fn1,mtor,fn1---mtor,lumb,MIIC,P,NA,17.891045,0.0559898522729312,17.891045,10.397867,461,7.493178,0.0234498280717967,1,FALSE,-,-0.212311886927308,0.5,0.5,NA
pdgfra,stat3,pdgfra---stat3,lumb,MIIC,P,NA,17.645702,0.0552220537275585,17.645702,10.175055,461,7.470647,0.0233793175252321,2,FALSE,-,-0.195778888003469,0.5,0.962897335331708,NA
casp8,ncoa3,casp8---ncoa3,lumb,MIIC,P,NA,17.835217,0.0558151390869383,17.835217,10.415164,461,7.420053,0.0232209840916123,-2,FALSE,-,-0.258781770881146,0.999876953987008,0.5,NA
mapk1,ncor2,mapk1---ncor2,lumb,MIIC,P,NA,17.530046,0.0548601093942634,17.530046,10.158617,461,7.371429,0.0230688157539373,6,FALSE,-,-0.26013235844352,0.979638785902901,0.650085284715552,NA
e2f6,utrn,e2f6---utrn,lumb,MIIC,P,NA,17.414525,0.0544985875421624,17.414525,10.176287,461,7.238238,0.0226519958077528,1,FALSE,-,-0.225996408084496,0.5,0.5,NA
hes2,numbl,hes2---numbl,lumb,MIIC,P,NA,17.420869,0.0545184410287989,17.420869,10.183198,461,7.237671,0.0226502213867372,1,FALSE,+,0.159713188149343,0.5,0.498922816832198,NA
mapk14,ncoa2,mapk14---ncoa2,lumb,MIIC,P,adam10 [68%],45.74938,0.143172242190336,13.244351,6.009754,461,7.234597,0.0226406013334711,1,FALSE,+,0.304986421271846,0.5,0.5,NA
nf2,sf3b1,nf2---sf3b1,lumb,MIIC,P,jak1 [12%],18.621466,0.0582756977272938,14.076627,6.863138,461,7.213489,0.0225745440516423,1,FALSE,+,0.254031128370134,0.5,0.5,NA
ptprm,rad51,ptprm---rad51,lumb,MIIC,P,NA,16.801365,0.0525797092530703,16.801365,9.638586,461,7.162779,0.0224158475971445,1,FALSE,-,-0.216826214787586,0.5,0.5,NA
bmf,rad51c,bmf---rad51c,lumb,MIIC,P,NA,17.414346,0.0544980273633938,17.414346,10.342956,461,7.07139,0.0221298466056221,2,FALSE,-,-0.230367423124058,0.5,0.903355028248493,NA
map4,taf1,map4---taf1,lumb,MIIC,P,NA,17.414138,0.0544973764294058,17.414138,10.359239,461,7.054899,0.0220782381806345,1,FALSE,+,0.296463800441158,0.5,0.5,NA
stat5a,thada,stat5a---thada,lumb,MIIC,P,NA,17.46362,0.0546522298697816,17.46362,10.419831,461,7.043789,0.0220434695430981,-2,FALSE,+,0.290374493285881,0.999971675506317,0.5,NA
cyp21a2,sox9,cyp21a2---sox9,lumb,MIIC,P,NA,17.310508,0.0541730673467868,17.310508,10.272554,461,7.037954,0.0220252089670383,2,FALSE,+,0.222717542179787,0.5,0.958931520420138,NA
cyp21a2,pms2,cyp21a2---pms2,lumb,MIIC,P,NA,22.295656,0.0697740397929854,22.295656,15.301832,461,6.993824,0.0218871045588942,1,FALSE,-,-0.253285359479171,0.5,0.5,NA
notch3,tnk2,notch3---tnk2,lumb,MIIC,P,maml1 [61%],33.522545,0.104908480324245,17.255435,10.280217,461,6.975218,0.0218288772618643,1,FALSE,+,0.209934276171298,0.5,0.5,NA
akt1,notch3,akt1---notch3,lumb,MIIC,P,NA,22.621435,0.0707935620223255,22.621435,15.669479,461,6.951956,0.0217560790578704,1,FALSE,+,0.275823078815226,0.5,0.5,NA
ncoa3,stat3,ncoa3---stat3,lumb,MIIC,P,NA,17.248092,0.0539777370785176,17.248092,10.34788,461,6.900212,0.0215941467103742,-2,FALSE,-,-0.297759968134453,0.999999989414671,0.5,NA
acvr1b,fas,acvr1b---fas,lumb,MIIC,P,eif4e [72%],47.064388,0.147287547006668,12.780446,5.924023,461,6.856423,0.0214571094584317,1,FALSE,-,-0.19075006000839,0.5,0.5,NA
acvr2b,nt5e,acvr2b---nt5e,lumb,MIIC,P,eif4e [22%],19.227553,0.0601724411313009,18.392099,11.540027,461,6.852072,0.0214434930460176,2,FALSE,-,-0.150738099260179,0.5,0.887420464320682,NA
mapt,stat3,mapt---stat3,lumb,MIIC,P,NA,17.265333,0.0540316926212507,17.265333,10.423266,461,6.842067,0.0214121824952929,1,FALSE,+,0.316065577645832,0.5,0.5,NA
dph1,mmp16,dph1---mmp16,lumb,MIIC,P,NA,17.199523,0.0538257408628105,17.199523,10.388011,461,6.811512,0.021316560918342,-2,FALSE,+,0.246727195367275,0.54542793653442,0.5,NA
abcc10,ncor2,abcc10---ncor2,lumb,MIIC,P,casp8 [22%],27.956055,0.087488203712189,13.077353,6.305753,461,6.7716,0.0211916567003985,1,FALSE,+,0.240336288392912,0.5,0.5,NA
adgra2,myh9,adgra2---myh9,lumb,MIIC,P,col6a3 [82%],60.56706,0.18954402842348,16.763867,10.027522,461,6.736345,0.0210813265189093,1,FALSE,+,0.214045795845968,0.5,0.5,NA
cacna2d3,slc19a1,cacna2d3---slc19a1,lumb,MIIC,P,ptk2 [13%],18.08208,0.0565876944576085,15.998816,9.263508,461,6.735308,0.0210780812374398,6,FALSE,-,-0.196986030399479,0.530825626372251,0.986628553123054,NA
mmp16,stk11,mmp16---stk11,lumb,MIIC,P,NA,17.089514,0.0534814687613937,17.089514,10.366815,461,6.722699,0.0210386214939028,2,FALSE,+,0.274058658058467,0.5,0.920729766269166,NA
hey2,mmp15,hey2---mmp15,lumb,MIIC,P,NA,17.096055,0.0535019387576247,17.096055,10.402166,461,6.693889,0.0209484608775731,1,FALSE,+,0.282296717966902,0.5,0.5,NA
ncstn,nras,ncstn---nras,lumb,MIIC,P,setd2 [1%],22.149801,0.0693175879812959,13.601321,6.931342,461,6.669979,0.0208736347638471,1,FALSE,-,-0.284501527576444,0.313315641913187,0.5,NA
erbb2,ncoa3,erbb2---ncoa3,lumb,MIIC,P,ccne1 [8%];bcl2l1 [20%],19.586323,0.0612952083760292,14.09454,7.4375540000000004,461,6.656986,0.0208329732960244,2,FALSE,+,0.187142705515435,0.5,0.999999989414671,NA
jak1,slc19a1,jak1---slc19a1,lumb,MIIC,P,map2k2 [21%],24.097877,0.0754140729801566,16.823759,10.190599,461,6.63316,0.020758410059486,1,FALSE,-,-0.209244552929008,0.152907555115494,0.5,NA
cdh1,wwox,cdh1---wwox,lumb,MIIC,P,NA,17.009863,0.0532322017273333,17.009863,10.381447,461,6.628416,0.0207435637573732,1,FALSE,+,0.217755149472261,0.364230600476625,0.5,NA
acvrl1,map3k3,acvrl1---map3k3,lumb,MIIC,P,NA,16.954133,0.0530577952313925,16.954133,10.3671,461,6.587033,0.0206140560591582,1,FALSE,+,0.264706403812278,0.5,0.5,NA
hsd17b10,map2k1,hsd17b10---map2k1,lumb,MIIC,P,NA,16.948899,0.0530414154790193,16.948899,10.375865,461,6.573034,0.0205702463240663,1,FALSE,+,0.289499472000599,0.5,0.5,NA
ncor2,smarcd1,ncor2---smarcd1,lumb,MIIC,P,ccnd1 [13%],29.823474,0.0933322734097201,15.397167,8.839029,461,6.558138,0.0205236294361507,1,FALSE,+,0.307022567555345,0.130551264052373,0.5,NA
ccne1,tubb4a,ccne1---tubb4a,lumb,MIIC,P,NA,21.478254,0.0672159881404632,21.478254,14.933245,461,6.545009,0.0204825423576435,1,FALSE,+,0.135533728229058,0.5,0.5,NA
igf1,rbl1,igf1---rbl1,lumb,MIIC,P,NA,22.201709,0.0694800335652058,22.201709,15.657279,461,6.54443,0.0204807303827439,1,FALSE,-,-0.192622771610962,0.5,0.5,NA
cyp21a2,runx1,cyp21a2---runx1,lumb,MIIC,P,pms2 [2%],22.399304,0.0700984052064302,18.348294,11.824414,461,6.52388,0.0204164193565178,2,FALSE,+,0.248678591766569,0.5,0.967798620714395,NA
e2f3,ptk2,e2f3---ptk2,lumb,MIIC,P,NA,16.938129,0.0530077108681942,16.938129,10.415271,461,6.522858,0.0204132210174033,2,FALSE,+,0.234159098358371,0.5,0.999998000848307,NA
nfkb1,tgfbr3,nfkb1---tgfbr3,lumb,MIIC,P,NA,16.843073,0.0527102340356416,16.843073,10.329776,461,6.513297,0.0203832999603839,1,FALSE,+,0.215593693066818,0.5,0.5,NA
asxl1,rbl1,asxl1---rbl1,lumb,MIIC,P,NA,16.922669,0.052959328947734,16.922669,10.413341,461,6.509328,0.0203708790132748,1,FALSE,+,0.297534581108899,0.5,0.5,NA
arid1a,eif5a2,arid1a---eif5a2,lumb,MIIC,P,NA,21.997696,0.0688415768550607,21.997696,15.495679,461,6.502017,0.0203479993094918,2,FALSE,-,-0.289824667470757,0.5,0.958574268348688,NA
erbb2,erbb3,erbb2---erbb3,lumb,MIIC,P,NA,19.551618,0.06118659941422,19.551618,13.07057,461,6.481048,0.0202823770268185,1,FALSE,+,0.289255030948994,0.5,0.5,NA
dlec1,ncstn,dlec1---ncstn,lumb,MIIC,P,NA,16.516344,0.0516877387904906,16.516344,10.042866,461,6.473478,0.0202586867850408,6,FALSE,+,0.249631674256308,0.514703855745657,0.725369355587026,NA
casp9,map2k4,casp9---map2k4,lumb,MIIC,P,NA,16.82557,0.0526554585664428,16.82557,10.352765,461,6.472805,0.0202565806380505,2,FALSE,+,0.222124826745881,0.5,0.683333480853799,NA
mmp16,spry2,mmp16---spry2,lumb,MIIC,P,NA,16.860605,0.05276510026006,16.860605,10.394408,461,6.466197,0.0202359009659677,1,FALSE,+,0.221457729268528,0.5,0.5,NA
myc,pik3r1,myc---pik3r1,lumb,MIIC,P,NA,16.854218,0.0527451122053395,16.854218,10.396518,461,6.4577,0.0202093096866565,1,FALSE,-,-0.282113087974702,0.5,0.5,NA
fbxw7,ncoa3,fbxw7---ncoa3,lumb,MIIC,P,ptk2 [41%],21.309239,0.0666870573327933,14.652003,8.233575,461,6.418428,0.0200864083425225,1,FALSE,+,0.201271292090938,0.5,0.5,NA
e2f4,mecom,e2f4---mecom,lumb,MIIC,P,NA,16.758967,0.0524470251221731,16.758967,10.357608,461,6.401359,0.0200329910721257,1,FALSE,+,0.173320238934001,0.5,0.5,NA
hsd17b7,myc,hsd17b7---myc,lumb,MIIC,P,NA,16.673288,0.0521788935204197,16.673288,10.27472,461,6.398568,0.0200242566646222,1,FALSE,-,-0.241998288219844,0.5,0.5,NA
ccnd2,e2f3,ccnd2---e2f3,lumb,MIIC,P,NA,16.636497,0.0520637564417877,16.636497,10.266335,461,6.370162,0.0199353603623846,1,FALSE,+,0.208096983133135,0.5,0.5,NA
plagl1,rpgr,plagl1---rpgr,lumb,MIIC,P,NA,16.68859,0.0522267809814081,16.68859,10.327942,461,6.360648,0.0199055863914106,-2,FALSE,-,-0.281199040776198,0.906242881348077,0.5,NA
mmp25,rad51,mmp25---rad51,lumb,MIIC,P,NA,16.722495,0.0523328863509555,16.722495,10.363197,461,6.359298,0.0199013615794688,1,FALSE,+,0.209102119193822,0.5,0.5,NA
hes1,wfdc2,hes1---wfdc2,lumb,MIIC,P,NA,21.821172,0.068289146704523,21.821172,15.462353,461,6.3588190000000004,0.019899862553602,1,FALSE,+,0.264537141225302,0.5,0.5,NA
gldc,ncoa3,gldc---ncoa3,lumb,MIIC,P,NA,16.701195,0.0522662282069838,16.701195,10.363261,461,6.337934,0.0198345031481162,2,FALSE,+,0.218794472364599,0.5,0.955921147405111,NA
mapt,runx1,mapt---runx1,lumb,MIIC,P,NA,16.723329,0.0523354963458885,16.723329,10.392498,461,6.330831,0.0198122743783213,-2,FALSE,+,0.263648090124023,0.75543424657005,0.5,NA
mmp7,tubb4b,mmp7---tubb4b,lumb,MIIC,P,NA,16.657369,0.0521290751638992,16.657369,10.327114,461,6.330255,0.0198104717918928,1,FALSE,-,-0.140682796344602,0.5,0.5,NA
birc6,e2f3,birc6---e2f3,lumb,MIIC,P,NA,16.379914,0.051260782425136,16.379914,10.076527,461,6.303387,0.0197263886457787,1,FALSE,+,0.175981884560002,0.5,0.5,NA
kmt2d,numbl,kmt2d---numbl,lumb,MIIC,P,NA,21.823649,0.0682968984520637,21.823649,15.523528,461,6.300121,0.0197161677303697,1,FALSE,+,0.302390285178175,0.5,0.5,NA
fn1,tbx3,fn1---tbx3,lumb,MIIC,P,NA,16.675618,0.0521861852328823,16.675618,10.418758,461,6.25686,0.01958078284932,-2,TRUE,-,-0.284421603011942,0.999771003366262,0.423133015380902,NA
plagl1,smad7,plagl1---smad7,lumb,MIIC,P,fn1 [58%],30.6114,0.0957980802053545,12.944147,6.706469,461,6.237678,0.0195207529658616,1,FALSE,+,0.222815794443608,0.5,0.5,NA
pbrm1,setd2,pbrm1---setd2,lumb,MIIC,P,NA,23.959826,0.0749820437109815,23.959826,17.734429,461,6.225397,0.0194823196951519,2,FALSE,+,0.286662613042878,0.5,0.870866737452165,NA
notch2,tgfbr3,notch2---tgfbr3,lumb,MIIC,P,NA,26.641545,0.0833744573820394,26.641545,20.418718,461,6.222827,0.0194742769050107,1,FALSE,+,0.18587009283213,0.5,0.5,NA
gsk3b,map4,gsk3b---map4,lumb,MIIC,P,fbxw7 [51%];kdm5a [15%],40.786045,0.127639533316647,15.176884,8.9587,461,6.218184,0.019459746681421,1,FALSE,+,0.204701046381506,0.5,0.5,NA
cdh1,rassf1,cdh1---rassf1,lumb,MIIC,P,NA,21.996846,0.0688389167882825,21.996846,15.796521,461,6.200325,0.0194038571136656,2,FALSE,+,0.279345649259988,0.5,0.562617628476205,NA
cdkn1a,notch3,cdkn1a---notch3,lumb,MIIC,P,NA,16.565737,0.0518423137062274,16.565737,10.388237,461,6.1775,0.0193324264969448,1,FALSE,-,-0.244214909387279,0.5,0.5,NA
cdkn1a,map2k1,cdkn1a---map2k1,lumb,MIIC,P,NA,16.53428,0.0517438693290012,16.53428,10.360662,461,6.173618,0.0193202778154942,1,FALSE,+,0.236011335683489,0.5,0.16384164671455,NA
cyp19a1,thsd7a,cyp19a1---thsd7a,lumb,MIIC,P,numbl [14%],17.58382,0.055028394607124,12.761363,6.595353,461,6.16601,0.0192964686530841,2,TRUE,+,0.225940500263734,0.140066633071158,0.999857315322141,NA
mmp11,srd5a1,mmp11---srd5a1,lumb,MIIC,P,NA,16.206175000000002,0.0507170679051599,16.206175000000002,10.051332,461,6.154843,0.019261521634599,1,FALSE,+,0.156396179345279,0.5,0.5,NA
jak2,tnk2,jak2---tnk2,lumb,MIIC,P,NA,16.329948,0.0511044143114418,16.329948,10.178652,461,6.151296,0.0192504213324081,6,FALSE,-,-0.216082483937174,0.999957991342155,0.976888400922145,NA
fbxw7,rbl1,fbxw7---rbl1,lumb,MIIC,P,ncoa3 [5%],16.78433,0.0525263983853446,14.400505,8.251269,461,6.149236,0.0192439745823338,2,FALSE,+,0.17366479597473,0.5,0.904116958260095,NA
cyp21a2,gldc,cyp21a2---gldc,lumb,MIIC,P,NA,16.441858,0.0514546355739708,16.441858,10.33695,461,6.104908,0.0191052505351049,1,FALSE,-,-0.268368031726392,0.5,0.5,NA
itgav,pten,itgav---pten,lumb,MIIC,P,NA,16.492745,0.0516138859482565,16.492745,10.392121,461,6.100624,0.0190918437985427,1,FALSE,+,0.31159705287908,0.5,0.5,NA
large1,ncoa3,large1---ncoa3,lumb,MIIC,P,NA,16.503183,0.0516465515682929,16.503183,10.413726,461,6.089457,0.0190568967800577,1,FALSE,+,0.275299417764173,0.5,0.380658286075166,NA
eif4ebp1,hsd17b7,eif4ebp1---hsd17b7,lumb,MIIC,P,NA,16.340256,0.0511366730977356,16.340256,10.263995,461,6.076261,0.0190156000256985,1,FALSE,-,-0.208960582114265,0.5,0.5,NA
afdn,erbb2,afdn---erbb2,lumb,MIIC,P,jak1 [11%],17.21024,0.0538592796106483,14.427404,8.37665,461,6.050754,0.0189357761159199,1,FALSE,+,0.134935953186548,0.5,0.5,NA
serpini1,srd5a1,serpini1---srd5a1,lumb,MIIC,P,NA,16.368572,0.0512252877458437,16.368572,10.322522,461,6.04605,0.0189210549934202,1,FALSE,-,-0.19721819639939,0.5,0.5,NA
akt1s1,stk11,akt1s1---stk11,lumb,MIIC,P,NA,16.405154,0.0513397707609973,16.405154,10.398849,461,6.006305,0.0187966734003614,1,FALSE,+,0.25707319504933,0.5,0.5,NA
mmp1,mmp12,mmp1---mmp12,lumb,MIIC,P,mmp7 [52%],22.835157,0.0714624029540583,15.05916,9.060227,461,5.998933,0.0187736027976684,1,FALSE,+,0.179370500145215,0.5,0.5,NA
mlst8,palb2,mlst8---palb2,lumb,MIIC,P,spry2 [2%],16.447199,0.0514713501818089,12.192622,6.2102,461,5.982422,0.0187219317828743,1,FALSE,+,0.214732565849156,0.5,0.5,NA
palb2,rbl1,palb2---rbl1,lumb,MIIC,P,cdk2 [56%],23.792258,0.0744576412758151,13.076734,7.136461,461,5.940273,0.0185900268950686,2,FALSE,+,0.184437708662839,0.5,0.94041458220057,NA
col6a3,ptprd,col6a3---ptprd,lumb,MIIC,P,col12a1 [93%];mmp13 [1%],141.529755,0.442915999298764,12.71076,6.780605,461,5.930155,0.0185583627119369,1,FALSE,+,0.108753574787887,0.5,0.5,NA
foxo3,hras,foxo3---hras,lumb,MIIC,P,NA,16.316617,0.0510626950758884,16.316617,10.410399,461,5.906218,0.0184834521019721,2,FALSE,-,-0.202676913952781,0.5,0.541428528231903,NA
akap9,zfyve9,akap9---zfyve9,lumb,MIIC,P,NA,16.220818,0.0507628930320226,16.220818,10.328983,461,5.891835,0.0184384406425944,1,FALSE,-,-0.145190146255515,0.5,0.5,NA
ccnd3,rad51c,ccnd3---rad51c,lumb,MIIC,P,NA,16.182167,0.0506419351013819,16.182167,10.3594,461,5.822767,0.0182222930046679,1,FALSE,-,-0.205433374403457,0.5,0.5,NA
hey1,kdr,hey1---kdr,lumb,MIIC,P,NA,16.115266,0.0504325690689946,16.115266,10.344544,461,5.770722,0.0180594186805832,1,FALSE,+,0.265867505170145,0.5,0.5,NA
ctnna1,erbb2,ctnna1---erbb2,lumb,MIIC,P,NA,16.149802,0.0505406491469385,16.149802,10.416915,461,5.732887,0.0179410144140495,1,FALSE,+,0.315310466424975,0.5,0.5,NA
foxo3,large1,foxo3---large1,lumb,MIIC,P,NA,16.104087,0.0503975844966256,16.104087,10.386785,461,5.717302,0.0178922413072984,2,TRUE,+,0.231907280300378,0.371970696308316,0.997981277907384,NA
bcas3,prkcq,bcas3---prkcq,lumb,MIIC,P,NA,16.007985,0.0500968342171907,16.007985,10.312066,461,5.695919,0.0178253234156296,1,FALSE,-,-0.220272492202952,0.5,0.5,NA
jag1,notch3,jag1---notch3,lumb,MIIC,P,heyl [61%],25.105631,0.0785678293754625,15.557884,9.863534,461,5.69435,0.017820413245306,1,FALSE,+,0.177714898950101,0.5,0.5,NA
csf1r,ptpn22,csf1r---ptpn22,lumb,MIIC,P,ccnd2 [74%],44.277146,0.138564900127802,15.183217,9.496497,461,5.68672,0.0177965352341087,-2,FALSE,+,0.276438232192155,0.63491896385596,0.5,NA
