x,y,edge_id,subtype,method,type,ai,info,info_bits,info_cond,cplx,n_xy_ai,info_shifted,info_shifted_bits,ort_inferred,is_causal,sign,partial_correlation,p_y2x,p_x2y,consensus
mapk6,src,mapk6---src,basal,MIIC,N,eif4e [100%],12.492027,0.0905637457464876,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
fbxw7,pms2,fbxw7---pms2,basal,MIIC,N,eif4e [100%],17.035067,0.123499531065886,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
itgav,tbl1xr1,itgav---tbl1xr1,basal,MIIC,N,rps6kb2 [100%],14.267314,0.103434086204049,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
adam10,itgav,adam10---itgav,basal,MIIC,N,jak1 [100%],39.474689,0.286180593271026,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
jak1,smad7,jak1---smad7,basal,MIIC,N,stat3 [100%],13.654163,0.0989889107919074,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
acvr2b,eif4e,acvr2b---eif4e,basal,MIIC,N,itgav [100%],20.839875,0.151083338267567,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
map4,mapk9,map4---mapk9,basal,MIIC,N,eif4e [100%],12.030107,0.0872149533179076,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
eif4e,epcam,eif4e---epcam,basal,MIIC,N,zfp36l1 [100%],19.152864,0.138852974430255,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
ctnna1,nfkb2,ctnna1---nfkb2,basal,MIIC,N,rbl2 [100%],11.786064,0.0854457089668339,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
mmp1,nt5e,mmp1---nt5e,basal,MIIC,N,col12a1 [100%],12.026488,0.0871887165673901,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
nf2,sf3b1,nf2---sf3b1,basal,MIIC,N,mapk14 [100%],27.168616,0.196964962668425,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
adam10,mapk6,adam10---mapk6,basal,MIIC,N,map2k1 [100%],35.854419,0.259934635604297,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
abcc10,eif4e,abcc10---eif4e,basal,MIIC,N,adam10 [100%],13.944389,0.101092969138325,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
itgav,myc,itgav---myc,basal,MIIC,N,jak1 [100%],11.264699,0.0816659567055621,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
akr1c2,pik3r1,akr1c2---pik3r1,basal,MIIC,N,tgfb3 [100%],16.275888,0.117995692983237,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
ccnb1,hdac2,ccnb1---hdac2,basal,MIIC,N,dab2 [67%];chd1 [33%],13.802557,0.100064726308981,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
arid1a,kdm6a,arid1a---kdm6a,basal,MIIC,N,jak1 [100%],11.081493,0.0803377638027425,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
kdm3a,mecom,kdm3a---mecom,basal,MIIC,N,epcam [100%],18.866135,0.136774268368049,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
eif4e,kdm6a,eif4e---kdm6a,basal,MIIC,N,jak1 [60%];acvrl1 [40%],41.102163,0.297979330301054,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
heyl,jag1,heyl---jag1,basal,MIIC,N,hey1 [91%];pdgfrb [9%],32.272953,0.233969996220817,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
mapk14,ncoa2,mapk14---ncoa2,basal,MIIC,N,nf2 [100%],27.607947,0.200149991085554,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
eif4e,jak1,eif4e---jak1,basal,MIIC,N,adam10 [90%];mmp15 [7%];kdm6a [3%],46.607212,0.337889415186234,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
col6a3,hdac1,col6a3---hdac1,basal,MIIC,N,mmp11 [100%],10.29392,0.0746280770618478,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
eif4e,maml1,eif4e---maml1,basal,MIIC,N,asxl1 [100%],10.190543,0.0738786223621394,0,0,199,0,0,0,NA,NA,0,NA,NA,3-method
akr1c2,akr1c4,akr1c2---akr1c4,her2,MIIC,P,NA,122.527459,0.803498897600117,122.527459,37.934826,220,84.592633,0.554733509658364,2,FALSE,+,0.820769067571602,0.5,0.673976343298751,3-method
adam10,map2k1,adam10---map2k1,her2,MIIC,P,NA,103.515905,0.678826739984696,103.515905,27.079714,220,76.436191,0.50124597136428,1,FALSE,+,0.732478319424331,0.5,0.5,3-method
adam10,jak1,adam10---jak1,her2,MIIC,P,NA,103.772969,0.680512489793746,103.772969,37.905555,220,65.867414,0.431939052427183,2,FALSE,+,0.756638848661411,0.5,0.944723803889043,3-method
adam10,itgav,adam10---itgav,her2,MIIC,P,NA,87.220845,0.571968547925659,87.220845,27.160619,220,60.060226,0.393857228203956,1,FALSE,+,0.631769765768373,0.5,0.00274716558444973,3-method
map2k1,map4,map2k1---map4,her2,MIIC,P,NA,69.192102,0.453741374654924,69.192102,14.744059,220,54.448043,0.357054189191859,1,FALSE,-,-0.519476882357718,0.5,0.0406184306057405,3-method
eif4e,pms2,eif4e---pms2,her2,MIIC,P,NA,73.445193,0.481631889628331,73.445193,21.870807,220,51.574386,0.338209595086787,1,FALSE,+,0.706840333061286,0.451432140790387,0.23027524985698,3-method
jak1,stat3,jak1---stat3,her2,MIIC,P,NA,72.58792,0.476010146420204,72.58792,21.32522,220,51.2627,0.336165650329903,1,FALSE,+,0.596517583947076,0.0552761961109569,0.5,3-method
adam10,mapk9,adam10---mapk9,her2,MIIC,P,NA,70.861281,0.464687357680633,70.861281,21.322004,220,49.539277,0.324863951168749,1,FALSE,+,0.613691477573231,0.5,0.5,3-method
adam10,eif4e,adam10---eif4e,her2,MIIC,P,NA,79.910467,0.524029247527369,79.910467,30.772902,220,49.137565,0.322229642485723,1,FALSE,+,0.672524039524897,0.5,0.451771659098229,3-method
fbxw7,map4,fbxw7---map4,her2,MIIC,P,NA,68.506714,0.449246802524539,68.506714,21.229808,220,47.276906,0.310027990158062,1,FALSE,+,0.582021368973459,0.0301225580572341,0.0406184306469884,3-method
hsd17b6,itgav,hsd17b6---itgav,her2,MIIC,P,NA,80.653517,0.528901950027971,80.653517,33.83395,220,46.819567,0.307028896033948,1,FALSE,+,0.624574452949196,0.5,0.00274716558528497,3-method
adam10,mapk6,adam10---mapk6,her2,MIIC,P,NA,82.321816,0.539842162273517,82.321816,37.380702,220,44.941114,0.294710555908298,1,FALSE,+,0.629811284605805,0.5,0.5,3-method
adam10,sf3b1,adam10---sf3b1,her2,MIIC,P,NA,75.967296,0.498171096404291,75.967296,31.072509,220,44.894787,0.294406757121211,1,FALSE,+,0.676303237551087,0.5,0.5,3-method
map4,smad4,map4---smad4,her2,MIIC,P,NA,54.688922,0.358633802549833,54.688922,14.938161,220,39.750761,0.260673753483011,1,FALSE,-,-0.511073582140267,0.0406191310129258,0.5,3-method
eif4e,map2k2,eif4e---map2k2,her2,MIIC,P,NA,60.869014,0.399161021098186,60.869014,21.570668,220,39.298346,0.257706949496994,1,FALSE,-,-0.622426045789327,0.451216097110812,0.5,3-method
adam10,tbl1xr1,adam10---tbl1xr1,her2,MIIC,P,NA,53.343401,0.349810273122052,53.343401,14.551794,220,38.791607,0.254383904759153,1,FALSE,+,0.387828448747063,0.5,0.5,3-method
arid1a,itgav,arid1a---itgav,her2,MIIC,P,NA,58.891619,0.38619384855101,58.891619,20.290836,220,38.600783,0.253132537311505,1,FALSE,+,0.316816599793377,0.5,0.00274741029431758,3-method
col12a1,smad7,col12a1---smad7,her2,MIIC,P,NA,65.568314,0.429977642942047,65.568314,26.988425,220,38.579889,0.252995520628849,1,FALSE,+,0.647599201748653,0.5,0.5,3-method
adam10,mapk14,adam10---mapk14,her2,MIIC,P,NA,62.977002,0.412984583979338,62.977002,24.698553,220,38.278449,0.251018766114641,2,FALSE,+,0.668088184040695,0.5,0.546138818581478,3-method
adam17,jak1,adam17---jak1,her2,MIIC,P,NA,61.76228,0.405018795772707,61.76228,24.432976,220,37.329304,0.244794553457439,1,FALSE,+,0.587173529987704,0.5,0.0552761961755119,3-method
adam10,rbl2,adam10---rbl2,her2,MIIC,P,NA,58.786315,0.385503296011984,58.786315,21.516393,220,37.269922,0.244405143835084,1,FALSE,+,0.476408871938943,0.5,0.5,3-method
arid5b,map4,arid5b---map4,her2,MIIC,P,NA,45.4338,0.29794144522155,45.4338,9.722946,220,35.710854,0.234181236235045,2,TRUE,-,-0.39023615090042,4.32288393947455e-4,0.959381569394789,3-method
foxp1,jak1,foxp1---jak1,her2,MIIC,P,NA,48.478222,0.317905865775065,48.478222,14.809457,220,33.668765,0.220789819537981,-2,TRUE,-,-0.452703943920705,0.541209799627004,0.0552761961119637,3-method
ncoa2,sf3b1,ncoa2---sf3b1,her2,MIIC,P,NA,47.577893,0.312001774032026,47.577893,15.185308,220,32.392585,0.212421007913974,-2,TRUE,+,0.622434636246018,0.923889489348535,0.286787648906209,3-method
epcam,zfp36l1,epcam---zfp36l1,her2,MIIC,P,NA,56.881194,0.373010075016559,56.881194,24.629237,220,32.251957,0.211498811013019,1,FALSE,+,0.647259031188611,0.00386010979815755,0.5,3-method
ctnna1,itgav,ctnna1---itgav,her2,MIIC,P,NA,41.233424,0.270396619653054,41.233424,9.586872,220,31.646552,0.207528743780158,1,FALSE,+,0.346100335450993,0.5,0.00274748598265974,3-method
acvr1,itgav,acvr1---itgav,her2,MIIC,P,NA,53.247369,0.349180523621294,53.247369,21.77504,220,31.472329,0.206386240788754,1,FALSE,+,0.61870800346329,0.5,0.00274716558444712,3-method
adam10,rad51,adam10---rad51,her2,MIIC,P,NA,52.774751,0.34608123432659,52.774751,21.503612,220,31.271139,0.205066896173861,1,FALSE,+,0.571518570068127,0.5,0.5,3-method
itgav,kdm6a,itgav---kdm6a,her2,MIIC,P,NA,45.807454,0.300391757825224,45.807454,14.666212,220,31.141242,0.204215070002378,-2,FALSE,+,0.457583915498213,0.997252834415688,0.5,3-method
col12a1,fn1,col12a1---fn1,her2,MIIC,P,NA,61.779858,0.405134067106474,61.779858,31.227273,220,30.552585,0.200354831208357,1,FALSE,+,0.652461248216631,0.5,0.5,3-method
nfkb2,sf3b1,nfkb2---sf3b1,her2,MIIC,P,NA,51.436835,0.33730757624329,51.436835,21.547965,220,29.88887,0.196002384212613,-2,TRUE,-,-0.564923747399545,0.54182600191212,0.286787648118016,3-method
fn1,mmp13,fn1---mmp13,her2,MIIC,P,NA,51.145169,0.335394916735127,51.145169,21.608814,220,29.536355,0.193690694929254,1,FALSE,+,0.543505149527028,0.5,0.5,3-method
ctnna1,nfkb2,ctnna1---nfkb2,her2,MIIC,P,NA,43.822753,0.287376674687282,43.822753,14.576255,220,29.246498,0.19178989830895,1,FALSE,-,-0.362945156424244,0.5,0.5,3-method
itgav,ptprm,itgav---ptprm,her2,MIIC,P,NA,62.823781,0.411979805902701,62.823781,34.005243,220,28.818538,0.188983462992137,1,FALSE,+,0.53660023672606,0.00309786413952106,0.5,3-method
adam10,fn1,adam10---fn1,her2,MIIC,P,NA,54.748755,0.359026169697022,54.748755,27.138187,220,27.610568,0.181061952407852,1,FALSE,+,0.506180022365252,0.5,0.5,3-method
kdm3a,zfp36l1,kdm3a---zfp36l1,her2,MIIC,P,NA,48.481169,0.317925191330908,48.481169,21.627004,220,26.854165,0.176101684875973,-2,FALSE,+,0.590276153805842,0.95571134728416,0.5,3-method
ccnb1,chd1,ccnb1---chd1,her2,MIIC,P,NA,54.195357,0.355397149014123,54.195357,27.382892,220,26.812465,0.175828228588677,1,FALSE,+,0.611289630477808,0.5,0.5,3-method
map4,smad7,map4---smad7,her2,MIIC,P,NA,41.049924,0.269193280834858,41.049924,14.766838,220,26.283086,0.172356717415719,1,FALSE,-,-0.350100119489744,0.0406410248998314,0.5,3-method
map4,st7,map4---st7,her2,MIIC,P,NA,52.238615,0.342565412742763,52.238615,26.779318,220,25.459297,0.166954552392815,1,FALSE,-,-0.435981707731124,0.0412744071239439,0.5,3-method
casp8,sf3b1,casp8---sf3b1,her2,MIIC,P,NA,46.712976,0.306329903728933,46.712976,21.400962,220,25.312014,0.165988713966873,1,FALSE,+,0.590285234346442,0.5,0.286851584099832,3-method
adam17,chd1,adam17---chd1,her2,MIIC,P,NA,46.710525,0.306313830794636,46.710525,21.752634,220,24.957891,0.163666479894306,1,FALSE,-,-0.540419936488201,0.5,0.5,3-method
fgf1,itgav,fgf1---itgav,her2,MIIC,P,NA,46.486132,0.304842327756862,46.486132,21.877115,220,24.609017,0.161378667213874,1,FALSE,+,0.540564146560871,0.5,0.00274724421748981,3-method
mmp1,mmp3,mmp1---mmp3,her2,MIIC,P,NA,44.334081,0.290729812732135,44.334081,21.455417,220,22.878664,0.150031523158931,1,FALSE,+,0.55581056987718,0.5,0.5,3-method
map2k1,tsc2,map2k1---tsc2,her2,MIIC,P,NA,32.517648,0.213241134140786,32.517648,9.810525,220,22.707123,0.148906607931617,1,FALSE,-,-0.41987750119111,0.5,0.5,3-method
ccnd1,map4,ccnd1---map4,her2,MIIC,P,NA,32.557823,0.213504589928367,32.557823,10.051505,220,22.506318,0.147589788033046,1,FALSE,+,0.546909822892945,0.5,0.0406185261931128,3-method
fam20c,ptprm,fam20c---ptprm,her2,MIIC,P,NA,42.962276,0.281733920593195,42.962276,21.585431,220,21.376845,0.140183037597055,1,FALSE,+,0.490042983656293,0.5,0.5,3-method
adam10,nf2,adam10---nf2,her2,MIIC,P,NA,31.351366,0.20559300115134,31.351366,10.023322,220,21.328044,0.139863015048462,2,FALSE,+,0.528190962730886,0.5,0.597407360937439,3-method
epcam,hdac2,epcam---hdac2,her2,MIIC,P,NA,42.313208,0.277477524298651,42.313208,21.536864,220,20.776344,0.136245129348196,-2,FALSE,+,0.469222810891529,0.997093868609407,0.5,3-method
arid5b,sdc4,arid5b---sdc4,her2,MIIC,P,NA,35.090175,0.230111006620118,35.090175,14.779888,220,20.310287,0.133188865154234,1,FALSE,-,-0.381951490128915,5.69528342852135e-4,0.5,3-method
arid1a,ctcf,arid1a---ctcf,her2,MIIC,P,NA,34.453781,0.225937722675338,34.453781,14.290091,220,20.16369,0.132227525313738,1,FALSE,+,0.42546441488656,0.5,0.5,3-method
eif5a2,mapk14,eif5a2---mapk14,her2,MIIC,P,NA,41.604744,0.272831626573886,41.604744,21.85657,220,19.748174,0.129502694074602,1,FALSE,-,-0.514931870190513,0.5,0.453861549937325,3-method
erbb2,hdac2,erbb2---hdac2,her2,MIIC,P,NA,33.940707,0.222573134878024,33.940707,15.150185,220,18.790522,0.12322269502325,1,FALSE,+,0.458601875505034,0.5,0.5,3-method
col12a1,fam20c,col12a1---fam20c,her2,MIIC,P,NA,40.266076,0.264053037096628,40.266076,21.672069,220,18.594007,0.121934007677976,1,FALSE,+,0.50788179491191,0.5,0.5,3-method
cyp21a2,map4,cyp21a2---map4,her2,MIIC,P,NA,35.904061,0.235448230693067,35.904061,18.021123,220,17.882938,0.117271027132385,1,FALSE,+,0.426834566548839,0.5,0.5,3-method
hey2,heyl,hey2---heyl,her2,MIIC,P,NA,44.931856,0.294649844677896,44.931856,27.26613,220,17.665726,0.115846614972287,2,FALSE,+,0.460153209530914,0.5,0.99926101589967,3-method
acvr2a,birc6,acvr2a---birc6,her2,MIIC,P,NA,42.026254,0.275595764695182,42.026254,24.550837,220,17.475417,0.114598624742576,1,FALSE,+,0.554084418231782,0.5,0.5,3-method
cyp21a2,tnk2,cyp21a2---tnk2,her2,MIIC,P,NA,32.321105,0.211952263179779,32.321105,14.983641,220,17.337464,0.113693969701777,2,FALSE,+,0.387463612051769,0.5,0.902664649065641,3-method
chd1,ubr5,chd1---ubr5,her2,MIIC,P,NA,27.327963,0.179208712262259,27.327963,10.025355,220,17.302608,0.113465394345662,1,FALSE,+,0.463238602601749,0.5,0.5,3-method
heyl,mecom,heyl---mecom,her2,MIIC,P,NA,31.980731,0.209720190989563,31.980731,15.094675,220,16.886056,0.110733769324424,1,FALSE,+,0.467466289423411,0.5,0.5,3-method
eif5a2,gdf11,eif5a2---gdf11,her2,MIIC,P,NA,38.448579,0.25213442842058,38.448579,21.564407,220,16.884172,0.11072141460871,1,FALSE,+,0.53454485518845,0.5,0.5,3-method
bmpr1a,map2k1,bmpr1a---map2k1,her2,MIIC,P,NA,29.180993,0.191360335860525,29.180993,12.353179,220,16.827814,0.110351835485463,1,FALSE,+,0.319902176791782,0.5,0.5,3-method
map4,pdgfa,map4---pdgfa,her2,MIIC,P,NA,38.305366,0.251195279852894,38.305366,21.556063,220,16.749303,0.109836983529303,1,FALSE,+,0.43743452856907,0.0406209219220831,0.5,3-method
smarcd1,tnk2,smarcd1---tnk2,her2,MIIC,P,NA,31.748413,0.208196718141794,31.748413,15.059607,220,16.688806,0.109440262066173,1,FALSE,+,0.490700974827765,0.5,0.0978497155535647,3-method
ccnd3,mapk6,ccnd3---mapk6,her2,MIIC,P,NA,31.256841,0.204973134111613,31.256841,15.059727,220,16.197114,0.106215891111424,1,FALSE,-,-0.423111903529191,0.5,0.5,3-method
casp9,fbxw7,casp9---fbxw7,her2,MIIC,P,NA,24.656805,0.161692046807574,24.656805,9.863272,220,14.793533,0.0970116213469419,1,FALSE,-,-0.302316146078983,0.5,0.0474364810270397,3-method
hsd17b6,mmp13,hsd17b6---mmp13,her2,MIIC,P,ptprd [59%],57.996277,0.380322460081467,20.908578,6.165621,220,14.742957,0.096679958872451,1,FALSE,+,0.305472590646282,0.5,0.5,3-method
birc6,stat3,birc6---stat3,her2,MIIC,P,NA,29.144574,0.191121510811916,29.144574,15.128184,220,14.01639,0.0919153470189348,1,FALSE,-,-0.513337572715903,0.5,0.5,3-method
col12a1,mmp1,col12a1---mmp1,her2,MIIC,P,NA,26.439168,0.173380257085592,26.439168,12.498492,220,13.940676,0.0914188369629081,1,FALSE,+,0.357557853690437,0.5,0.5,3-method
foxo3,map2k1,foxo3---map2k1,her2,MIIC,P,NA,23.965336,0.157157597274717,23.965336,10.076896,220,13.88844,0.0910762886985633,-2,FALSE,-,-0.465652126260739,0.873389229219676,0.5,3-method
mapk14,sf3b1,mapk14---sf3b1,her2,MIIC,P,adam10 [59%],55.594391,0.364571600895191,20.565999,6.858688,220,13.707311,0.0898884981982852,2,FALSE,+,0.338970868286928,0.5,0.713212351908562,3-method
fam20c,srd5a1,fam20c---srd5a1,her2,MIIC,P,NA,28.630706,0.187751716197045,28.630706,15.040557,220,13.590149,0.089120184396555,1,FALSE,+,0.449847263850713,0.5,0.5,3-method
asxl1,gdf11,asxl1---gdf11,her2,MIIC,P,NA,23.095175,0.151451338368013,23.095175,9.971133,220,13.124042,0.0860635923173567,1,FALSE,+,0.399429063443409,0.5,0.5,3-method
map4,wwox,map4---wwox,her2,MIIC,P,NA,26.81256,0.175828851570626,26.81256,14.830456,220,11.982104,0.0785751000918901,1,FALSE,+,0.3654104604399,0.240544590930282,0.5,3-method
ptk2,ubr5,ptk2---ubr5,her2,MIIC,P,NA,32.910534,0.215817564521853,32.910534,21.695631,220,11.214903,0.0735440224643216,1,FALSE,+,0.480738205831499,0.5,0.5,3-method
fbxw7,itgav,fbxw7---itgav,her2,MIIC,P,mapk9 [68%],54.987188,0.360589742909223,16.411718,5.70437,220,10.707348,0.0702156266394198,1,FALSE,-,-0.269909924683349,0.0404557594185301,0.00274781340939232,3-method
cxcr1,cyp19a1,cxcr1---cyp19a1,her2,MIIC,P,NA,20.674536,0.135577502544911,20.674536,9.974705,220,10.699831,0.0701663323729545,1,FALSE,+,0.407061419598124,0.5,0.5,3-method
itgav,srd5a1,itgav---srd5a1,her2,MIIC,P,NA,30.728556,0.201508797067631,30.728556,20.29155,220,10.437006,0.0684428036269471,1,FALSE,+,0.353678729761949,0.5,0.5,3-method
arid5b,mmp3,arid5b---mmp3,her2,MIIC,P,NA,31.870027,0.208994226844988,31.870027,21.762774,220,10.107253,0.0662803808186823,1,FALSE,+,0.350296611542436,0.5,0.5,3-method
rassf1,stat5a,rassf1---stat5a,her2,MIIC,P,NA,28.157524,0.184648728356873,28.157524,18.243281,220,9.914243,0.0650146782284915,1,FALSE,+,0.402416281726872,0.5,0.5,3-method
eif4e,ncor2,eif4e---ncor2,her2,MIIC,P,akt1s1 [35%],29.95435,0.19643178271842,17.095732,7.359875,220,9.735857,0.0638448755122914,-2,FALSE,-,-0.354069980868671,0.548783916074105,0.5,3-method
akt1s1,sf3b1,akt1s1---sf3b1,her2,MIIC,P,adam10 [63%],47.301775,0.310191073717025,18.442,8.716859,220,9.725141,0.0637746031483906,2,FALSE,-,-0.303529283919573,0.5,0.713212351908562,3-method
afdn,map4,afdn---map4,her2,MIIC,P,fbxw7 [50%],33.891437,0.222250036765912,16.7991,7.389963,220,9.409137,0.0617023422224766,1,FALSE,+,0.310840783919073,0.5,0.5,3-method
fbxw7,mapk9,fbxw7---mapk9,her2,MIIC,P,map4 [75%],52.205098,0.342345618153283,16.604427,7.323981,220,9.280446,0.0608584246428992,1,FALSE,-,-0.279185187861314,0.0404502519139454,0.442204979069662,3-method
map3k3,nfkb2,map3k3---nfkb2,her2,MIIC,P,NA,18.617739,0.122089635126659,18.617739,9.912957,220,8.704782,0.0570833901064523,-2,FALSE,+,0.319833880631402,0.992427717163049,0.5,3-method
akt1,mmp15,akt1---mmp15,her2,MIIC,P,NA,18.742428,0.122907308771902,18.742428,10.060441,220,8.681987,0.056933907227102,1,FALSE,+,0.357213918293449,0.5,0.5,3-method
fgf1,hsd17b6,fgf1---hsd17b6,her2,MIIC,P,itgav [53%],46.110386,0.30237829643489,19.147386,10.544202,220,8.603184,0.0564171404211604,1,FALSE,+,0.291540401697714,0.5,0.5,3-method
casp8,jak1,casp8---jak1,her2,MIIC,P,sf3b1 [62%];stat3 [1%],40.748348,0.267215634472808,16.3721,8.158368,220,8.213732,0.0538632291981409,2,FALSE,+,0.300081032205001,0.5,0.558723169067127,3-method
ccnb1,ptprm,ccnb1---ptprm,her2,MIIC,P,NA,18.10399,0.118720620878652,18.10399,10.077356,220,8.026634,0.0526362957583216,1,FALSE,-,-0.382496285139095,0.5,0.5,3-method
acvr2b,jak1,acvr2b---jak1,her2,MIIC,P,map4 [76%],53.111185,0.348287469160165,14.943172,7.198516,220,7.744656,0.0507871672935953,1,FALSE,-,-0.300573412578285,0.5,0.0625059604336854,3-method
casp8,ncor2,casp8---ncor2,her2,MIIC,P,adam10 [40%],30.495489,0.199980412499018,14.479392,6.928221,220,7.551171,0.0495183497936571,1,FALSE,-,-0.265593046188699,0.5,0.5,3-method
gsk3b,smad4,gsk3b---smad4,her2,MIIC,P,adam10 [68%],43.788656,0.287153076629058,11.347317,4.367939,220,6.979378,0.0457687001322251,-2,FALSE,-,-0.390802412960908,0.582274904180406,0.5,3-method
jak1,smad4,jak1---smad4,her2,MIIC,P,map4 [76%],49.981065,0.327761066426586,14.310625,7.374501,220,6.936124,0.0454850531717769,1,FALSE,+,0.401355680385954,0.0563119753220477,0.5,3-method
mmp1,prkcq,mmp1---prkcq,her2,MIIC,P,NA,16.844972,0.110464352583243,16.844972,10.042253,220,6.802719,0.044610222572096,1,FALSE,+,0.356942875649763,0.5,0.5,3-method
casp8,mapk14,casp8---mapk14,her2,MIIC,P,sf3b1 [73%],45.485578,0.298280990057128,13.129236,6.750929,220,6.378307,0.0418270539916698,2,FALSE,+,0.307745573220512,0.5,0.546138818581478,3-method
erbb4,rasgef1b,erbb4---rasgef1b,her2,MIIC,P,NA,16.299965,0.106890357600744,16.299965,10.002835,220,6.29713,0.041294719194696,1,FALSE,-,-0.370477539383727,0.5,0.5,3-method
eif4e,tnk2,eif4e---tnk2,her2,MIIC,P,itgav [82%],50.41106,0.330580846672527,11.193987,5.403523,220,5.790464,0.0379721531693003,2,FALSE,-,-0.379397372692348,0.5,0.64905877182744,3-method
erbb2,sdc4,erbb2---sdc4,her2,MIIC,P,NA,15.693688,0.102914572049357,15.693688,10.077375,220,5.616313,0.0368301223326373,1,FALSE,-,-0.264153113376718,0.5,0.5,3-method
akt1s1,map4,akt1s1---map4,her2,MIIC,P,itgav [82%],39.744378,0.260631895653711,12.320089,7.068624,220,5.251465,0.0344375568768271,-2,FALSE,+,0.296164559017767,0.953954475236904,0.5,3-method
kdm5a,tnk2,kdm5a---tnk2,her2,MIIC,P,mapk6 [66%],29.799261,0.195414754849345,12.098981,7.095019,220,5.003962,0.0328145052827128,1,FALSE,+,0.296850818378457,0.5,0.5,3-method
fbxw7,kdm5a,fbxw7---kdm5a,her2,MIIC,P,tnk2 [40%],32.537076,0.213368537228306,11.662653,6.999089,220,4.663564,0.0305822757075832,1,FALSE,+,0.352629147377945,0.5,0.5,3-method
l1cam,utrn,l1cam---utrn,her2,MIIC,P,NA,17.196901,0.112772199051629,17.196901,12.580439,220,4.616462,0.0302733946993288,1,FALSE,+,0.210537081574313,0.5,0.5,3-method
itgav,mmp13,itgav---mmp13,her2,MIIC,P,hsd17b6 [87%],52.264036,0.342732116154738,8.605036,4.526307,220,4.078729,0.0267471004610455,1,FALSE,+,0.370796464935689,0.00493509200354206,0.5,3-method
chd1,srd5a1,chd1---srd5a1,her2,MIIC,P,NA,19.841676,0.130115852582389,19.841676,15.841493,220,4.000183,0.0262320189852197,1,FALSE,-,-0.388251963720996,0.5,0.5,3-method
ncoa2,nf2,ncoa2---nf2,her2,MIIC,P,adam10 [77%],29.748344,0.195080856197541,13.164212,9.792943,220,3.371269,0.0221077866718304,6,FALSE,+,0.1906662641548,0.923889489348535,0.597407360937439,3-method
bmpr1a,ccnd1,bmpr1a---ccnd1,her2,MIIC,P,map4 [59%],18.131373,0.118900190507309,9.805149,6.505981,220,3.299168,0.021634969602998,1,FALSE,-,-0.26746276917644,0.5,0.5,3-method
eif4e,rad51,eif4e---rad51,her2,MIIC,P,adam10 [80%],39.860379,0.261392595960248,9.03489,5.860059,220,3.174831,0.0208196042698207,1,FALSE,+,0.242501199143275,0.5,0.5,3-method
map2k5,rbpj,map2k5---rbpj,her2,MIIC,P,NA,12.456998,0.0816893147225624,12.456998,9.869718,220,2.58728,0.0169666182972327,1,FALSE,-,-0.294806060545009,0.5,0.5,3-method
adam17,arid1a,adam17---arid1a,her2,MIIC,P,mapk9 [90%],44.206088,0.28989047243046,9.712817,7.437537,220,2.27528,0.0149206144210629,1,FALSE,+,0.281342502443451,0.5,0.5,3-method
cyp19a1,numbl,cyp19a1---numbl,her2,MIIC,P,cxcr1 [65%],16.485588,0.108107618426085,8.759529,6.493656,220,2.265873,0.0148589260926555,1,FALSE,+,0.299811038790719,0.5,0.5,3-method
mapk14,nf2,mapk14---nf2,her2,MIIC,P,adam10 [90%],35.21167,0.230907734956449,8.648857,6.601474,220,2.047383,0.0134261331859108,1,FALSE,+,0.319750914224399,0.460343949500695,0.5,3-method
foxp1,map4,foxp1---map4,her2,MIIC,P,jak1 [94%],44.177166,0.289700810494221,7.921404,6.214004,220,1.7074,0.0111966250582446,-2,FALSE,+,0.22539781470139,0.788024861576472,0.5,3-method
