subtype,x,y,direction,is_directed,info
luma,cdkn1b,mmp15,undirected,NA,14.802861
luma,tbl1xr1,vegfb,undirected,NA,14.799611
luma,casp8,heyl,undirected,NA,14.799371
luma,acvr2a,ccnd1,undirected,NA,14.79035
luma,casp8,men1,undirected,NA,14.761027
luma,map3k1,pten,undirected,NA,14.754142
luma,asxl1,bcl2l1,undirected,NA,14.748585
luma,acvrl1,runx1,undirected,NA,14.747571
luma,map2k2,vegfa,undirected,NA,14.724139
luma,col12a1,vegfb,undirected,NA,14.696903
luma,casp8,raf1,undirected,NA,14.695126
luma,akt1,sdc4,undirected,NA,14.684151
luma,akr1c4,e2f3,undirected,NA,14.680194
luma,e2f4,erbb2,undirected,NA,14.666605
luma,ccnd3,jak1,undirected,NA,14.664656
luma,myc,tubb4b,undirected,NA,14.663001
luma,ccnd1,map2k4,undirected,NA,14.66024
luma,gata3,ptprm,undirected,NA,14.657686
luma,apaf1,cdkn1b,undirected,NA,14.646162
luma,bcl2l1,stab2,undirected,FALSE,14.639799
luma,casp8,map3k3,undirected,NA,14.636948
luma,erbb2,slc19a1,undirected,NA,14.621905
luma,mapk1,mapk6,undirected,NA,14.609545
luma,nf2,runx1,undirected,NA,14.602561
luma,e2f4,myh9,undirected,NA,14.585439
luma,bcl2l1,smad7,undirected,FALSE,14.584916
luma,ctbp2,tp53,undirected,NA,14.581057
luma,acvr2a,mapk3,undirected,NA,14.570246
luma,e2f4,myc,undirected,NA,14.525154
luma,afdn,erbb2,undirected,NA,14.518116
luma,ccnd3,vegfb,undirected,NA,14.48193
luma,mmp1,mmp7,undirected,NA,14.481053
luma,igf1,mapk1,undirected,NA,14.476328
luma,abcc1,runx1,undirected,NA,14.466183
luma,akt1,mapk14,undirected,NA,14.454143
luma,cdkn1b,fam20c,undirected,NA,14.445416
luma,ccnd1,stmn2,undirected,NA,14.432965
luma,casp8,itgb3,undirected,FALSE,14.428039
luma,fbxw7,src,undirected,NA,14.423908
luma,e2f3,pms2,undirected,NA,14.41991
luma,arid2,vegfb,undirected,NA,14.418695
luma,akt1,mmp3,undirected,NA,14.397959
luma,ccnb1,heyl,undirected,NA,14.390936
luma,adam10,src,undirected,NA,14.384896
luma,casp8,mlst8,undirected,NA,14.371269
luma,hsd17b6,vegfb,undirected,NA,14.370382
luma,ccne1,map2k4,undirected,NA,14.34973
luma,acvr2b,akt1,undirected,NA,14.348288
luma,inha,jak2,undirected,NA,14.341021
luma,eif4e,mapk1,undirected,NA,14.330853
luma,cdk6,cyp21a2,undirected,NA,14.328396
luma,gata3,mapk1,undirected,NA,14.311985
luma,erbb2,mapk6,undirected,NA,14.308936
luma,jak1,rbl1,undirected,NA,14.29191
luma,cdk6,hdac1,undirected,NA,14.229479
luma,kdm6a,mmp11,undirected,NA,14.21774
luma,cdkn1b,mtor,undirected,NA,14.210456
luma,epcam,vegfa,undirected,NA,14.192925
luma,hdac1,vegfa,undirected,NA,14.17823
luma,akt1,cyp2c8,undirected,NA,14.175912
luma,ar,tp53,undirected,NA,14.160247
luma,e2f4,zfp36l1,undirected,NA,14.145313
luma,ccna1,cdk6,undirected,NA,14.140697
luma,ccnd1,lifr,undirected,NA,14.134139
luma,e2f3,peg3,undirected,NA,14.125364
luma,fam20c,tp53,undirected,FALSE,14.122312
luma,ccnd1,klrg1,undirected,NA,14.116783
luma,ccnb1,jag1,undirected,NA,14.114449
luma,jak1,sik1,undirected,NA,14.059924
luma,bcas3,casp8,undirected,NA,14.05933
luma,erbb2,pdgfra,undirected,NA,14.04823
luma,pik3r1,pten,undirected,NA,14.038972
luma,notch2,pten,undirected,FALSE,14.038039
luma,ccnb1,pbrm1,undirected,NA,14.023988
luma,cacna2d3,erbb2,undirected,NA,14.010406
luma,notch2,vegfb,undirected,FALSE,14.007873
luma,eif4e,mmp1,undirected,NA,13.96614
luma,casp8,spry2,undirected,NA,13.952914
luma,ccnd1,prkcq,undirected,NA,13.936686
luma,abcc1,bcl2l1,undirected,NA,13.930721
luma,bcl2l1,ccnd1,undirected,NA,13.915988
luma,casp8,jag1,undirected,NA,13.897336
luma,cdkn1b,kdm5a,undirected,NA,13.883746
luma,ccnd1,epcam,undirected,NA,13.871323
luma,ccnd1,tbx3,undirected,NA,13.786824
luma,eif5a2,myc,undirected,NA,13.785716
luma,casp8,cbfb,undirected,NA,13.785108
luma,casp8,pik3r3,undirected,NA,13.764729
luma,casp8,fam20c,undirected,NA,13.747908
luma,cdkn1a,fbxw7,undirected,NA,13.746047
luma,cdkn1b,pbrm1,undirected,NA,13.729084
luma,arid1a,bcl2l1,undirected,NA,13.725964
luma,gsk3b,mmp11,undirected,NA,13.714529
luma,cdkn1a,runx1,undirected,NA,13.711025
luma,akt1s1,bcl2l1,undirected,NA,13.707062
luma,jak2,ugt2b15,undirected,FALSE,13.703625
luma,stat5a,vegfa,undirected,NA,13.685882
luma,mmp1,ptpn22,undirected,NA,13.682774
luma,e2f3,hes1,undirected,NA,13.679652
luma,cdkn1b,setd2,undirected,NA,13.641858
luma,apaf1,ccnb1,undirected,NA,13.630131
luma,ackr3,myc,undirected,NA,13.625066
luma,e2f3,runx1,undirected,NA,13.616315
luma,ppp2cb,src,undirected,NA,13.614689
luma,akt1,notch3,undirected,NA,13.60531
luma,gata3,map2k5,undirected,NA,13.599095
luma,e2f4,pik3r3,undirected,NA,13.597484
luma,ccne1,pdgfra,undirected,NA,13.584213
luma,casp8,smarcd1,undirected,NA,13.580028
luma,jak1,ptk2,undirected,NA,13.57825
luma,bcas3,mapk3,undirected,NA,13.558524
luma,e2f4,pde4dip,undirected,NA,13.547779
luma,myc,peg3,undirected,NA,13.544979
luma,cdk2,nrarp,undirected,NA,13.526178
luma,cdk6,hsd17b2,undirected,NA,13.522729
luma,ccnb1,map2k5,undirected,NA,13.517372
luma,mapk3,pten,undirected,NA,13.516829
luma,ackr3,mmp1,undirected,NA,13.512653
luma,ccnb1,pde4dip,undirected,NA,13.468241
luma,jak2,plagl1,undirected,NA,13.466993
luma,casp8,chd1,undirected,NA,13.454308
luma,akt1,men1,undirected,NA,13.435128
luma,cacna2d3,mapk1,undirected,NA,13.425384
luma,pdgfrb,pten,undirected,NA,13.420244
luma,cbfb,runx1,undirected,NA,13.414703
luma,myc,notch2,undirected,NA,13.407733
luma,akt1,birc6,undirected,NA,13.402273
luma,ccne1,psen2,undirected,NA,13.391215
luma,eif4e,mapk3,undirected,NA,13.386031
luma,mmp21,vegfa,undirected,FALSE,13.38456
luma,myc,ncor2,undirected,NA,13.378996
luma,heyl,pten,undirected,NA,13.371893
luma,map2k4,pten,undirected,NA,13.366665
luma,mapk1,ptk2,undirected,NA,13.36084
luma,arid1a,ccnb1,undirected,NA,13.336778
luma,cdk6,psen2,undirected,NA,13.317417
luma,heyl,mmp11,undirected,NA,13.304769
luma,mapk1,plagl1,undirected,NA,13.29336
luma,ccnd1,ctcf,undirected,NA,13.293183
luma,adgra2,pten,undirected,NA,13.269187
luma,e2f3,ptk2,undirected,NA,13.268008
luma,fam20c,vegfb,undirected,NA,13.261341
luma,mapk1,mtor,undirected,NA,13.258201
luma,rad51,runx1,undirected,NA,13.250431
luma,cdkn1a,maml3,undirected,NA,13.237531
luma,gata3,map2k4,undirected,NA,13.219085
luma,cyp21a2,jak1,undirected,NA,13.200961
luma,cdk6,st7,undirected,NA,13.200386
luma,ar,cdkn1b,undirected,NA,13.171122
luma,notch3,src,undirected,NA,13.164745
luma,casp8,tubb4b,undirected,NA,13.159709
luma,erbb2,map3k3,undirected,NA,13.158505
luma,acvrl1,e2f4,undirected,NA,13.151146
luma,gata3,hsd17b6,undirected,NA,13.138642
luma,nras,src,undirected,NA,13.126811
luma,hsd17b4,mapk3,undirected,NA,13.124519
luma,asxl2,gata3,undirected,NA,13.119319
luma,mmp11,smarcd1,undirected,NA,13.119056
luma,ccnd1,ptpn22,undirected,NA,13.096345
luma,mlst8,vegfb,undirected,NA,13.093664
luma,ccnb1,cyp11a1,undirected,NA,13.087361
luma,eif5a2,src,undirected,NA,13.086689
luma,mapk1,setd2,undirected,NA,13.081602
luma,myh9,vegfb,undirected,NA,13.070831
luma,cdk2,spry2,undirected,NA,13.067951
luma,cdkn1a,nras,undirected,NA,13.061605
luma,e2f4,nrip1,undirected,NA,13.057191
luma,cdkn1a,foxo3,undirected,NA,13.032875
luma,jak2,rbpj,undirected,NA,13.024907
luma,akt1,tp53,undirected,NA,12.987617
luma,casp8,stmn2,undirected,NA,12.974233
luma,ccne1,hdac2,undirected,NA,12.971719
luma,casp8,slc19a1,undirected,NA,12.934595
luma,ccnd1,folr1,undirected,NA,12.931412
luma,ar,cdkn1a,undirected,NA,12.91717
luma,asxl1,vegfa,undirected,NA,12.91436
luma,bmp5,ccnd1,undirected,NA,12.894993
luma,erbb2,men1,undirected,NA,12.892942
luma,runx1,tp53,undirected,NA,12.892361
luma,mmp1,tgfbr3,undirected,NA,12.886577
luma,gata3,itgav,undirected,NA,12.842642
luma,ccne1,srd5a1,undirected,NA,12.825701
luma,cdkn1a,e2f3,undirected,NA,12.825094
luma,akr1c4,src,undirected,NA,12.820037
luma,acvr2b,src,undirected,NA,12.810533
luma,dph1,e2f3,undirected,NA,12.809691
luma,cdkn1b,tubb4b,undirected,NA,12.79932
luma,casp9,erbb3,undirected,NA,12.791146
luma,cdkn1a,map2k2,undirected,NA,12.783744
luma,ar,ccnd1,undirected,NA,12.78026
luma,ccnd1,slc19a1,undirected,NA,12.777712
luma,ccnb1,nrarp,undirected,NA,12.768584
luma,casp9,mmp11,undirected,NA,12.756427
luma,casp8,fas,undirected,NA,12.752261
luma,arid5b,pten,undirected,NA,12.749048
luma,rad51,vegfb,undirected,NA,12.745946
luma,rasgef1b,runx1,undirected,FALSE,12.742752
luma,ccnb1,smad1,undirected,NA,12.731673
luma,map3k1,myc,undirected,NA,12.729567
luma,mapk1,ncor1,undirected,NA,12.725635
luma,gata3,mapk6,undirected,NA,12.725611
luma,e2f4,hsd17b7,undirected,NA,12.656032
luma,mmp11,rad51c,undirected,NA,12.637717
luma,men1,src,undirected,NA,12.621675
luma,gdf11,runx1,undirected,NA,12.615908
luma,csf1r,jak2,undirected,NA,12.611813
luma,mlst8,runx1,undirected,NA,12.603645
luma,cdkn1b,map2k5,undirected,NA,12.602693
luma,hsd17b4,myc,undirected,NA,12.57499
luma,cdkn1a,tsc2,undirected,NA,12.559877
luma,mapk1,mapt,undirected,NA,12.522232
luma,casp9,st7,undirected,NA,12.515614
luma,myc,sox9,undirected,NA,12.513456
luma,hdac2,mmp1,undirected,NA,12.493061
luma,cdkn1a,pms2,undirected,NA,12.487891
luma,adgra2,vegfb,undirected,NA,12.468496
luma,hes2,jak1,undirected,NA,12.463579
luma,casp8,sdc4,undirected,NA,12.458981
luma,ccne1,mmp25,undirected,NA,12.458926
luma,pbrm1,vegfb,undirected,NA,12.458213
luma,acvr2a,bcl2l1,undirected,NA,12.437393
luma,jag1,vegfa,undirected,NA,12.403194
luma,csf1r,jak1,undirected,NA,12.403003
luma,bcl2l1,mmp15,undirected,NA,12.398034000000001
luma,kdr,vegfa,undirected,NA,12.386228
luma,ccnd1,mapk14,undirected,NA,12.370839
luma,ccne1,jak1,undirected,NA,12.360346
luma,ppp2cb,vegfa,undirected,NA,12.347609
luma,cdk2,cyp11a1,undirected,NA,12.339166
luma,jak1,ugt2b15,undirected,NA,12.329747
luma,ccne1,smarcd1,undirected,NA,12.322315
luma,bche,cdk6,undirected,NA,12.319123
luma,map2k2,mapk1,undirected,NA,12.287925
luma,eif4ebp1,jak1,undirected,NA,12.287872
luma,prr16,src,undirected,NA,12.286918
luma,gata3,smarcd1,undirected,NA,12.285699
luma,map3k3,src,undirected,NA,12.272916
luma,jak2,mmp15,undirected,NA,12.263871
luma,mapk3,thsd7a,undirected,NA,12.263824
luma,erbb2,rps6kb2,undirected,NA,12.236092
luma,jag1,jak1,undirected,NA,12.229059
luma,ccnd1,stat3,undirected,NA,12.218892
luma,bmp7,ccne1,undirected,NA,12.209712
luma,cdkn1a,tnk2,undirected,NA,12.208861
luma,casp9,rps6kb2,undirected,NA,12.205323
luma,hsd17b10,pten,undirected,NA,12.190016
luma,epcam,gata3,undirected,NA,12.185929
luma,raf1,vegfb,undirected,NA,12.170087
luma,nrarp,vegfb,undirected,NA,12.168308
luma,ccnb1,klrg1,undirected,NA,12.161387
luma,mapk1,zfp36l1,undirected,NA,12.157173
luma,acvr2b,cdkn1b,undirected,NA,12.144304
luma,ccnd2,mapk1,undirected,NA,12.142165
luma,setd2,src,undirected,NA,12.136822
luma,erbb2,taf1,undirected,NA,12.134666
luma,bcl2l1,syne1,undirected,NA,12.124792
luma,hdac2,vegfb,undirected,NA,12.101515
luma,cdkn1b,jag1,undirected,NA,12.090227
luma,casp9,foxo3,undirected,NA,12.075799
luma,casp9,large1,undirected,NA,12.073424
luma,ccne1,tsc2,undirected,NA,12.064126
luma,mapk3,sdc4,undirected,NA,12.041285
luma,gata3,tsc2,undirected,NA,12.027756
luma,bmf,jak2,undirected,FALSE,12.027317
luma,acvr1b,mmp11,undirected,NA,12.001465
luma,cdkn1a,kmt2d,undirected,NA,12.000326
luma,gata3,ptprd,undirected,NA,11.993857
luma,erbb2,ptk2,undirected,NA,11.985594
luma,mapk1,sdc4,undirected,NA,11.963922
luma,mapk3,tgfb3,undirected,NA,11.9498
luma,cdkn1b,itgav,undirected,NA,11.948966
luma,ctcf,gata3,undirected,NA,11.927375
luma,maml1,mapk1,undirected,NA,11.921831
luma,ctbp2,mmp1,undirected,NA,11.914531
luma,mmp1,spen,undirected,NA,11.888947
luma,mapk3,stk11,undirected,NA,11.888525
luma,rpgr,vegfb,undirected,NA,11.877581
luma,erbb2,runx1,undirected,NA,11.858723
luma,abcc10,erbb2,undirected,NA,11.854534
luma,cdkn1a,mmp19,undirected,NA,11.85114
luma,mapk1,mmp3,undirected,NA,11.839164
luma,cyp2c8,e2f1,undirected,FALSE,11.83862
luma,bcl2l1,map3k3,undirected,NA,11.831512
luma,hras,jak2,undirected,NA,11.78012
luma,map4,src,undirected,NA,11.743718
luma,bmp4,ccnd1,undirected,NA,11.739637
luma,cdkn1a,mmp3,undirected,NA,11.739372
luma,e2f4,stat5a,undirected,NA,11.701899
luma,e2f3,nfkb2,undirected,NA,11.675565
luma,ccnd2,pten,undirected,NA,11.675202
luma,akr1c4,bcl2l1,undirected,NA,11.666264
luma,rbl2,runx1,undirected,NA,11.655075
luma,erbb2,mapk4,undirected,NA,11.648899
luma,vegfa,zfp36l1,undirected,NA,11.637779
luma,adam17,ccnb1,undirected,NA,11.626084
luma,akt1,hes1,undirected,NA,11.614794
luma,bcl2l1,nras,undirected,NA,11.605909
luma,cdkn1a,mtor,undirected,NA,11.583725
luma,ccne1,large1,undirected,NA,11.571096
luma,large1,runx1,undirected,NA,11.557223
luma,ccnd1,mtor,undirected,NA,11.547664
luma,myc,nr2f1,undirected,NA,11.545385
luma,akr1c2,cdk6,undirected,NA,11.475424
luma,jak1,large1,undirected,NA,11.459768
luma,cxcr1,e2f3,undirected,FALSE,11.443898
luma,e2f3,taf1,undirected,NA,11.438308
luma,gata3,ppp2cb,undirected,NA,11.422478
luma,ccnd1,mmp13,undirected,NA,11.413196
luma,ccne1,fas,undirected,NA,11.410346
luma,cdk2,igf1,undirected,NA,11.408769
luma,bcl2l1,erbb2,undirected,NA,11.350437
luma,e2f3,hey2,undirected,NA,11.333908
luma,jak2,zfp36l1,undirected,NA,11.330564
luma,asxl1,e2f3,undirected,NA,11.305235
luma,gata3,men1,undirected,NA,11.294773
luma,map4,mmp11,undirected,NA,11.294243
luma,akt1,cyp21a2,undirected,NA,11.283465
luma,mmp1,setd2,undirected,NA,11.275869
luma,mtor,myc,undirected,NA,11.270983
luma,mmp1,prkcq,undirected,NA,11.268619
luma,gata3,mecom,undirected,NA,11.268154
luma,ctnna1,e2f3,undirected,NA,11.261977
luma,cdkn1b,erbb4,undirected,NA,11.260419
luma,epcam,runx1,undirected,NA,11.259952
luma,ctnna1,vegfa,undirected,NA,11.256618
luma,erbb2,tsc2,undirected,NA,11.253751
luma,ccnb1,nf2,undirected,NA,11.229115
luma,csf1r,e2f3,undirected,NA,11.221761
luma,bmp5,myc,undirected,NA,11.206382
luma,jak2,sdc4,undirected,NA,11.178099
luma,casp9,hist1h2bc,undirected,NA,11.174866
luma,nrip1,pten,undirected,NA,11.159086
luma,cdk2,csf1r,undirected,NA,11.151198
luma,ccnd1,cyp11a1,undirected,NA,11.144365
luma,tbx3,vegfb,undirected,NA,11.144002
luma,casp8,ptk2,undirected,NA,11.132556
luma,mapk1,mmp15,undirected,NA,11.125527
luma,rad51c,src,undirected,NA,11.114237
luma,ccnd1,ptk2,undirected,NA,11.099305
luma,asxl2,myc,undirected,NA,11.098076
luma,bcl2l1,tnk2,undirected,NA,11.082477
luma,erbb2,wfdc2,undirected,NA,11.06896
luma,e2f3,tgfbr3,undirected,NA,11.055768
luma,flt3,runx1,undirected,FALSE,11.054175
luma,cdk6,ttyh1,undirected,NA,11.045643
luma,cdkn1a,nt5e,undirected,NA,11.044051
luma,e2f1,tert,undirected,FALSE,11.035915
luma,ctcf,e2f3,undirected,NA,11.034418
luma,foxp1,gata3,undirected,NA,11.016456
luma,flt3,jak1,undirected,NA,11.013315
luma,cdkn1a,epcam,undirected,NA,11.008538
luma,ccnb1,pdgfrb,undirected,NA,11.005439
luma,acvr2b,mmp1,undirected,NA,10.97299
luma,abcc1,cdk2,undirected,NA,10.933454
luma,ccnb1,rbl1,undirected,NA,10.932056
luma,mecom,pten,undirected,NA,10.931253
luma,e2f3,sf3b1,undirected,NA,10.916177
luma,pms2,pten,undirected,NA,10.911852
luma,mapk1,ncor2,undirected,NA,10.90561
luma,hey1,vegfb,undirected,NA,10.894175
luma,cdk2,tbl1xr1,undirected,NA,10.893775
luma,ccnb1,rpgr,undirected,NA,10.885412
luma,mapk3,smad4,undirected,NA,10.847458
luma,jak2,tsc2,undirected,NA,10.831286
luma,bmpr1a,e2f4,undirected,NA,10.828413
luma,cdkn1b,mmp1,undirected,NA,10.824575
luma,dab2,mmp11,undirected,NA,10.812074
luma,casp9,nf2,undirected,NA,10.80468
luma,dll1,gata3,undirected,NA,10.764515
luma,e2f4,pbrm1,undirected,NA,10.752215
luma,pdgfra,pten,undirected,NA,10.750713
luma,rbl1,tp53,undirected,NA,10.748889
luma,akr1c4,mmp11,undirected,NA,10.717635
luma,pten,ptprm,undirected,NA,10.710775
luma,bcl2l1,pik3r1,undirected,NA,10.663464
luma,map4,vegfa,undirected,NA,10.641326
luma,ccnb1,cdk6,undirected,NA,10.63838
luma,e2f4,mmp15,undirected,NA,10.622637
luma,mmp1,zfp36l1,undirected,NA,10.617974
luma,bcl2l1,pten,undirected,NA,10.580743
luma,cdkn1b,raf1,undirected,NA,10.577996
luma,mmp1,mmp12,undirected,NA,10.577883
luma,abcc1,jak2,undirected,NA,10.564746
luma,cdkn1a,map3k1,undirected,NA,10.440707
luma,ccnd1,ptprm,undirected,NA,10.424867
luma,jak2,psen2,undirected,NA,10.273094
lumb,col6a3,mmp11,undirected,FALSE,222.131894
lumb,col12a1,mmp11,undirected,FALSE,165.648097
lumb,mmp11,pdgfrb,undirected,FALSE,152.638402
lumb,ccnd2,cdk6,cdk6 -> ccnd2,TRUE,133.971397
lumb,cdkn1b,ppp2cb,undirected,FALSE,111.23848
lumb,mmp11,ptprd,undirected,NA,108.268929
lumb,cdkn1b,eif4e,undirected,FALSE,104.580743
lumb,cdkn1b,kdm3a,undirected,FALSE,104.167657
lumb,adam10,jak1,adam10 -> jak1,TRUE,102.206538
lumb,fn1,mmp11,undirected,NA,92.693811
lumb,casp8,sf3b1,sf3b1 -> casp8,TRUE,89.215085
lumb,cdkn1b,epcam,undirected,NA,86.467036
lumb,hsd17b6,mmp11,undirected,NA,85.289562
lumb,cdkn1b,zfp36l1,undirected,NA,82.686428
lumb,mmp1,mmp3,undirected,FALSE,74.795016
lumb,mmp1,nt5e,undirected,FALSE,74.674807
lumb,mmp11,mmp13,undirected,NA,72.886849
lumb,pdgfrb,runx1,runx1 -> pdgfrb,TRUE,71.055765
lumb,cdk6,fn1,undirected,NA,69.092585
lumb,cdk6,col6a3,undirected,NA,68.509941
lumb,ccnb1,chd1,chd1 -> ccnb1,TRUE,66.174667
lumb,cdk6,pdgfra,undirected,FALSE,64.430923
lumb,cdk2,rbl1,undirected,FALSE,62.494573
lumb,eif5a2,mmp11,undirected,FALSE,62.150976
lumb,adgra2,mmp11,undirected,NA,61.721985
lumb,casp8,mapk14,mapk14 -> casp8,TRUE,60.430539
lumb,jak1,sf3b1,undirected,FALSE,59.185434
lumb,mmp1,pdgfra,undirected,NA,59.141142
lumb,mapk3,mlst8,undirected,FALSE,58.855134
lumb,mmp11,pdgfra,undirected,NA,58.054235
lumb,cdk6,pdgfrb,undirected,NA,56.725835
lumb,cbfb,e2f4,undirected,FALSE,55.848364
lumb,arid2,cdkn1b,undirected,FALSE,54.446563
lumb,ptprm,runx1,undirected,NA,53.453463
lumb,gata3,setd2,undirected,FALSE,51.761269
lumb,cdk6,csf1r,undirected,FALSE,51.74781
lumb,casp8,tnk2,undirected,NA,51.71701
lumb,itgav,jak1,itgav -> jak1,TRUE,51.539251
lumb,mmp1,mmp13,undirected,NA,51.486384
lumb,cdk6,ptprd,undirected,FALSE,50.98578
lumb,ccnb1,kdm3a,undirected,NA,50.712976
lumb,cdk6,plagl1,undirected,NA,50.703437
lumb,casp8,jak1,undirected,FALSE,50.537201
lumb,eif4e,jak1,undirected,NA,49.817097
lumb,ccnd1,gata3,undirected,FALSE,49.62612
lumb,gata3,ptpn22,undirected,NA,49.386265
lumb,mmp11,myh9,undirected,NA,49.310059
lumb,cdk6,col12a1,undirected,NA,48.887425
lumb,adam10,casp8,undirected,NA,47.798778
lumb,arid2,ccnb1,undirected,NA,47.756725
lumb,cdkn1b,pms2,undirected,NA,47.167221
lumb,asxl1,casp8,casp8 -> asxl1,TRUE,47.117805
lumb,cdkn1b,igf1,undirected,NA,46.854799
lumb,heyl,runx1,undirected,NA,45.572187
lumb,cdk2,fancd2,undirected,FALSE,44.89494
lumb,notch3,runx1,undirected,NA,44.86407
lumb,notch1,vegfa,undirected,FALSE,44.371696
lumb,gata3,map2k5,undirected,FALSE,43.905248
lumb,gata3,nt5e,gata3 -> nt5e (weak),TRUE,43.853789
lumb,dab2,mmp11,undirected,NA,43.568516
lumb,cdkn1b,lifr,undirected,NA,43.392232
lumb,cdk6,nt5e,undirected,NA,43.227654
lumb,dab2,runx1,undirected,NA,43.183997
lumb,cdkn1b,spry2,undirected,NA,43.097358
lumb,casp8,pms2,undirected,FALSE,42.751984
lumb,cdkn1b,gsk3b,undirected,NA,42.726059
lumb,jak1,mapk14,undirected,NA,42.402357
lumb,fas,gata3,undirected,NA,42.038031
lumb,dll1,runx1,undirected,NA,41.676946
lumb,ccnb1,ubr5,undirected,FALSE,41.273347
lumb,pms2,runx1,undirected,FALSE,41.064238
lumb,gata3,pdgfra,undirected,NA,41.01499
lumb,casp8,eif4e,undirected,NA,40.631031
lumb,cdh1,e2f4,undirected,NA,40.60661
lumb,fgf1,mmp11,undirected,NA,40.523874
lumb,jak1,ncoa2,undirected,NA,40.469781
lumb,gsk3b,jak1,undirected,FALSE,40.441734
lumb,mmp11,notch3,undirected,NA,40.317157
lumb,cdk6,fgf1,undirected,NA,40.156369
lumb,ncoa3,src,src -> ncoa3,TRUE,39.952407
lumb,fam20c,mmp11,undirected,NA,39.885289
lumb,cdkn1b,fas,undirected,NA,39.5726
lumb,bcl2l1,mapk6,undirected,FALSE,39.484917
lumb,myc,sik1,undirected,FALSE,39.063208
lumb,fas,mmp1,undirected,NA,38.8001
lumb,gata3,tbx3,undirected,FALSE,38.735082
lumb,cdkn1b,map2k2,undirected,NA,38.351438
lumb,acvr1,mmp1,undirected,NA,38.342871
lumb,eif4e,runx1,undirected,NA,38.059119
lumb,ccne1,src,undirected,FALSE,38.008481
lumb,mmp1,mmp7,undirected,NA,37.595117
lumb,acvr1b,gata3,undirected,NA,37.486884
lumb,cdk2,rad51,undirected,FALSE,37.366619
lumb,mmp11,runx1,undirected,NA,36.70278
lumb,bcl2l1,ncor2,undirected,FALSE,36.400766
lumb,casp8,tsc2,undirected,FALSE,36.182816
lumb,ptk2,src,undirected,FALSE,36.173172
lumb,fbxw7,jak1,undirected,NA,35.73402
lumb,jak2,ptpn22,undirected,FALSE,35.599234
lumb,jak1,map2k2,undirected,NA,35.503609
lumb,col6a3,mmp1,undirected,NA,35.376138
lumb,ccnd2,gata3,undirected,NA,35.081424
lumb,casp8,ncor2,undirected,FALSE,35.056948
lumb,setd2,vegfa,undirected,FALSE,34.867458
lumb,map2k5,mmp1,undirected,FALSE,34.799088
lumb,tnk2,vegfa,vegfa -> tnk2,TRUE,34.709653
lumb,mmp11,plagl1,undirected,NA,34.578152
lumb,cdkn1b,hdac2,undirected,NA,33.917639
lumb,ccnb1,cdkn1b,undirected,NA,33.685191
lumb,gata3,ncor1,undirected,FALSE,33.517427
lumb,gata3,ncstn,undirected,NA,33.262322
lumb,col12a1,mmp1,undirected,NA,32.898091
lumb,mmp11,nt5e,undirected,NA,32.687054
lumb,col6a3,runx1,undirected,NA,32.420754
lumb,mapk1,tsc2,mapk1 -> tsc2,TRUE,32.251121
lumb,cdk6,mmp13,undirected,NA,32.205085
lumb,klrg1,mapk1,undirected,FALSE,32.094587
lumb,igf1,vegfa,undirected,NA,31.797025
lumb,casp8,maml1,undirected,NA,31.66013
lumb,gata3,prkcq,undirected,NA,31.321828
lumb,mapk3,tsc2,undirected,NA,31.315612
lumb,ncstn,runx1,undirected,NA,31.252393
lumb,ccne1,fancd2,fancd2 -> ccne1,TRUE,31.197864
lumb,abcc10,casp8,undirected,FALSE,31.14557
lumb,gata3,mmp7,undirected,NA,31.078692
lumb,cdk6,hsd17b6,undirected,NA,31.007862
lumb,mapk1,ptpn22,undirected,NA,30.976281
lumb,cbfb,mmp1,undirected,NA,30.95029
lumb,myc,pik3r3,undirected,FALSE,30.928117
lumb,erbb3,gata3,undirected,FALSE,30.913804
lumb,ctcf,e2f4,e2f4 -> ctcf,TRUE,30.834692
lumb,mmp1,ptprd,undirected,NA,30.694394
lumb,dll1,mmp11,undirected,NA,30.626794
lumb,cdkn1b,chd1,undirected,NA,30.623407
lumb,mmp11,tgfb3,undirected,NA,30.594991
lumb,slc19a1,src,undirected,FALSE,30.514164
lumb,epcam,vegfa,undirected,NA,30.454927
lumb,acvr1b,vegfa,undirected,FALSE,30.32298
lumb,mmp1,mmp11,undirected,NA,30.272768
lumb,cbfb,cdk6,undirected,NA,29.854963
lumb,cdkn1b,thada,undirected,NA,29.766139
lumb,cdk6,mmp11,undirected,NA,29.648921
lumb,ccnd1,shank2,undirected,NA,29.604399
lumb,bcl2l1,mapk3,undirected,FALSE,29.600796
lumb,asxl2,runx1,undirected,NA,29.373521
lumb,ccne1,e2f4,undirected,NA,29.219309
lumb,jak1,kdm6a,kdm6a -> jak1,TRUE,29.036272
lumb,arid1a,gata3,undirected,NA,28.993746
lumb,cdkn1b,hsd17b7,undirected,NA,28.96962
lumb,mmp1,ppp2cb,undirected,NA,28.887997
lumb,ccnb1,eif4e,undirected,NA,28.828626
lumb,mmp11,syne1,undirected,NA,28.77795
lumb,fgf1,jak1,undirected,FALSE,28.769401
lumb,ccnd2,mmp11,undirected,NA,28.671837
lumb,casp8,ncoa2,undirected,NA,28.62296
lumb,mmp11,mmp7,undirected,NA,28.506676
lumb,fn1,mmp1,undirected,NA,28.45277
lumb,ccne1,gsk3b,undirected,FALSE,28.449755
lumb,casp8,map2k2,undirected,NA,28.400782
